,algorithm,dimension,iterations,time
677,jacobi,9,119,0.0054980000000028895
678,jacobi,9,113,0.005586000000000979
679,jacobi,9,117,0.00808399999999665
680,jacobi,9,119,0.0057169999999970855
681,jacobi,9,117,0.00553899999999885
682,jacobi,9,111,0.0050970000000063465
683,jacobi,9,109,0.005017999999999745
684,jacobi,9,114,0.00524799999999459
685,jacobi,9,115,0.005352999999999497
686,jacobi,9,110,0.005062000000002342
687,jacobi,9,109,0.005035999999996932
688,jacobi,9,117,0.007433999999996388
689,jacobi,9,116,0.009194000000000813
690,jacobi,9,110,0.005472000000004584
691,jacobi,9,109,0.005079000000002054
692,jacobi,9,118,0.005396999999994989
693,jacobi,9,109,0.006125999999994747
694,jacobi,9,117,0.005364000000000146
695,jacobi,9,112,0.005183999999999855
696,jacobi,9,114,0.00527100000000047
697,jacobi,9,113,0.005277999999997007
698,jacobi,9,113,0.0052279999999953475
699,jacobi,9,112,0.00518300000000238
700,jacobi,10,147,0.007304000000004862
701,jacobi,10,137,0.006369999999996878
702,jacobi,10,141,0.006641000000001895
703,jacobi,10,147,0.013475999999997157
704,jacobi,10,148,0.006866000000002259
705,jacobi,10,146,0.006875000000000853
706,jacobi,10,139,0.006457000000004598
707,jacobi,10,135,0.006247999999999365
708,jacobi,10,138,0.006627000000001715
709,jacobi,10,148,0.00686799999999721
710,jacobi,10,137,0.0066319999999961965
711,jacobi,10,143,0.010385999999996898
712,jacobi,10,146,0.008623999999997523
713,jacobi,10,141,0.006523999999998864
714,jacobi,10,140,0.006456000000000017
715,jacobi,10,137,0.006330000000005498
716,jacobi,10,135,0.006191000000001168
717,jacobi,10,138,0.0063809999999975275
718,jacobi,10,138,0.006377000000000521
719,jacobi,10,141,0.0066210000000026525
720,jacobi,10,131,0.006191000000001168
721,jacobi,10,141,0.008276999999999646
722,jacobi,10,140,0.016390000000001237
723,jacobi,10,141,0.011360999999993737
724,jacobi,10,141,0.009605999999998005
725,jacobi,10,148,0.006833999999997786
726,jacobi,10,147,0.0068139999999985434
727,jacobi,10,139,0.006650000000000489
728,jacobi,10,144,0.006692999999998506
729,jacobi,10,140,0.006496999999995978
730,jacobi,10,139,0.006560999999997819
731,jacobi,10,143,0.006593999999999767
732,jacobi,10,139,0.011244999999995287
733,jacobi,10,140,0.009300000000003195
734,jacobi,10,146,0.0068139999999985434
735,jacobi,10,143,0.006598999999994248
736,jacobi,10,148,0.00674200000000269
737,jacobi,10,143,0.006588000000000704
738,jacobi,10,138,0.006464999999998611
739,jacobi,10,142,0.006574000000000524
740,jacobi,10,140,0.006712000000000273
741,jacobi,10,142,0.006548000000002219
742,jacobi,10,141,0.006515000000000271
743,jacobi,10,135,0.013326999999996758
744,jacobi,10,144,0.006639999999997315
745,jacobi,10,150,0.0070169999999976085
746,jacobi,10,134,0.006164999999995757
747,jacobi,10,140,0.006481000000000847
748,jacobi,10,150,0.007147000000003345
749,jacobi,10,144,0.006810999999999012
750,jacobi,10,144,0.006700000000002149
751,jacobi,10,150,0.006946999999996706
752,jacobi,10,144,0.006577000000000055
753,jacobi,10,137,0.006391000000000702
754,jacobi,10,141,0.006495999999998503
755,jacobi,10,141,0.006543999999998107
756,jacobi,10,142,0.006531999999999982
757,jacobi,10,142,0.006586999999996124
758,jacobi,10,150,0.0069300000000040995
759,jacobi,10,146,0.006717999999999336
760,jacobi,10,144,0.007030000000000314
761,jacobi,10,137,0.0063650000000023965
762,jacobi,10,139,0.006382000000002108
763,jacobi,10,141,0.006520999999999333
764,jacobi,10,134,0.006188999999999112
765,jacobi,10,140,0.00657799999999753
766,jacobi,10,147,0.006720999999998867
767,jacobi,10,142,0.006506000000001677
768,jacobi,10,134,0.006138999999997452
769,jacobi,10,133,0.006136999999995396
770,jacobi,10,138,0.010826999999999032
771,jacobi,10,143,0.008831999999998175
772,jacobi,10,139,0.006439999999997781
773,jacobi,10,139,0.006512000000000739
774,jacobi,10,133,0.006125000000004377
775,jacobi,10,139,0.006410000000002469
776,jacobi,10,141,0.006501999999997565
777,jacobi,10,139,0.006492000000001497
778,jacobi,10,142,0.006557999999998287
779,jacobi,10,142,0.0065470000000047435
780,jacobi,10,143,0.006666000000002725
781,jacobi,10,146,0.006725000000002979
782,jacobi,10,136,0.006275999999999726
783,jacobi,10,144,0.006647000000000958
784,jacobi,10,142,0.006546999999997638
785,jacobi,10,145,0.006680000000002906
786,jacobi,10,141,0.006460000000004129
787,jacobi,10,142,0.01156999999999897
788,jacobi,10,133,0.011830000000003338
789,jacobi,10,143,0.006692999999998506
790,jacobi,10,145,0.006942999999999699
791,jacobi,10,143,0.0069780000000037035
792,jacobi,10,142,0.006624999999999659
793,jacobi,10,147,0.006782000000001176
794,jacobi,10,141,0.006514000000002795
795,jacobi,10,144,0.006658000000001607
796,jacobi,10,139,0.006446999999994318
797,jacobi,10,144,0.00686900000000179
798,jacobi,10,135,0.006201000000004342
799,jacobi,10,136,0.006256000000000483
800,jacobi,11,182,0.00865699999999947
801,jacobi,11,178,0.008395999999997628
802,jacobi,11,176,0.00822600000000051
803,jacobi,11,178,0.008302999999997951
804,jacobi,11,178,0.008278000000004226
805,jacobi,11,172,0.008031000000002564
806,jacobi,11,176,0.008359999999996148
807,jacobi,11,179,0.008561000000000263
808,jacobi,11,181,0.008380999999999972
809,jacobi,11,173,0.008098999999994305
810,jacobi,11,180,0.008445999999999287
811,jacobi,11,163,0.007745000000006996
812,jacobi,11,174,0.008192000000001087
813,jacobi,11,167,0.007781999999998845
814,jacobi,11,176,0.011902999999996666
815,jacobi,11,172,0.010263999999999385
816,jacobi,11,172,0.014057000000001096
817,jacobi,11,174,0.008258999999995353
818,jacobi,11,178,0.018772999999995932
819,jacobi,11,173,0.016661999999996624
820,jacobi,11,176,0.008369000000001847
821,jacobi,11,169,0.007933999999998775
822,jacobi,11,177,0.008395000000000152
823,jacobi,11,169,0.010711000000000581
824,jacobi,11,184,0.008686999999994782
825,jacobi,11,172,0.008054000000001338
826,jacobi,11,178,0.008212999999997805
827,jacobi,11,172,0.008141000000001952
828,jacobi,11,173,0.008060999999997875
829,jacobi,11,174,0.008143000000004008
830,jacobi,11,174,0.008259000000002459
831,jacobi,11,168,0.012306999999999846
832,jacobi,11,177,0.009336999999995044
833,jacobi,11,181,0.008551999999994564
834,jacobi,11,182,0.008410000000004914
835,jacobi,11,173,0.008203999999999212
836,jacobi,11,178,0.008255999999995822
837,jacobi,11,175,0.008184999999997444
838,jacobi,11,179,0.008280999999996652
839,jacobi,11,170,0.007946000000004005
840,jacobi,11,182,0.015064999999999884
841,jacobi,11,168,0.007889999999996178
842,jacobi,11,170,0.007967999999998199
843,jacobi,11,169,0.009035000000004345
844,jacobi,11,180,0.008590999999995574
845,jacobi,11,171,0.008164000000000726
846,jacobi,11,174,0.00811100000000664
847,jacobi,11,164,0.007637000000002558
848,jacobi,11,171,0.007943999999994844
849,jacobi,11,171,0.007990999999996973
850,jacobi,11,175,0.008138000000002421
851,jacobi,11,176,0.008079999999999643
852,jacobi,11,180,0.008193999999996038
853,jacobi,11,170,0.007863999999997873
854,jacobi,11,176,0.008173999999996795
855,jacobi,11,174,0.012536999999994691
856,jacobi,11,167,0.009785999999998296
857,jacobi,11,167,0.0079330000000013
858,jacobi,11,173,0.015014000000000749
859,jacobi,11,176,0.008175000000001376
860,jacobi,11,181,0.008507999999999072
861,jacobi,11,175,0.008189999999999031
862,jacobi,11,176,0.008537000000004014
863,jacobi,11,180,0.008529000000002895
864,jacobi,11,171,0.00789699999999982
865,jacobi,11,174,0.008114999999996542
866,jacobi,11,172,0.007951999999995962
867,jacobi,11,177,0.008276999999999646
868,jacobi,11,170,0.008082000000001699
869,jacobi,11,177,0.008216000000004442
870,jacobi,11,171,0.008244000000004803
871,jacobi,11,175,0.00833799999999485
872,jacobi,11,172,0.008053000000003863
873,jacobi,11,174,0.00814799999999849
874,jacobi,11,177,0.008178000000000907
875,jacobi,11,182,0.008480999999996186
876,jacobi,11,164,0.012112999999999374
877,jacobi,11,173,0.01089799999999741
878,jacobi,11,178,0.008428999999999576
879,jacobi,11,181,0.008423000000000513
880,jacobi,11,176,0.008551000000004194
881,jacobi,11,180,0.00864400000000387
882,jacobi,11,173,0.008169999999999789
883,jacobi,11,172,0.008015999999997803
884,jacobi,11,183,0.008457999999997412
885,jacobi,11,178,0.00835299999999961
886,jacobi,11,180,0.008361000000000729
887,jacobi,11,173,0.00799400000000361
888,jacobi,11,177,0.008113999999999066
889,jacobi,11,182,0.00835299999999961
890,jacobi,11,185,0.008776999999994928
891,jacobi,11,170,0.007925000000000182
892,jacobi,11,174,0.008102000000000942
893,jacobi,11,169,0.008003000000002203
894,jacobi,11,179,0.008285000000000764
895,jacobi,11,171,0.015520999999999674
896,jacobi,11,179,0.01534400000000602
897,jacobi,11,169,0.007896000000002346
898,jacobi,11,185,0.008558999999998207
899,jacobi,11,170,0.0079459999999969
900,jacobi,12,209,0.010232000000002017
901,jacobi,12,209,0.013832999999998208
902,jacobi,12,205,0.009818000000002769
903,jacobi,12,216,0.010292999999997221
904,jacobi,12,209,0.009892999999998153
905,jacobi,12,211,0.010163000000005695
906,jacobi,12,212,0.010293000000004326
907,jacobi,12,214,0.010373999999998773
908,jacobi,12,206,0.009726000000000568
909,jacobi,12,212,0.01008900000000068
910,jacobi,12,196,0.009675000000001432
911,jacobi,12,199,0.009462999999996669
912,jacobi,12,223,0.010474999999999568
913,jacobi,12,210,0.009977999999996712
914,jacobi,12,209,0.009926999999997577
915,jacobi,12,221,0.012526999999998623
916,jacobi,12,207,0.023204999999997256
917,jacobi,12,223,0.010785999999995965
918,jacobi,12,215,0.014726000000003125
919,jacobi,12,210,0.010157999999997003
920,jacobi,12,209,0.010028999999995847
921,jacobi,12,206,0.009815999999993608
922,jacobi,12,211,0.009945000000001869
923,jacobi,12,216,0.010280000000001621
924,jacobi,12,213,0.0168689999999998
925,jacobi,12,213,0.010203000000004181
926,jacobi,12,210,0.009956999999999994
927,jacobi,12,211,0.010040000000003602
928,jacobi,12,210,0.010353000000002055
929,jacobi,12,210,0.010221999999998843
930,jacobi,12,213,0.010320000000000107
931,jacobi,12,213,0.0102019999999996
932,jacobi,12,216,0.010165999999998121
933,jacobi,12,212,0.010109999999997399
934,jacobi,12,205,0.009672999999999377
935,jacobi,12,209,0.009931000000001688
936,jacobi,12,212,0.010236999999996499
937,jacobi,12,201,0.009564999999994939
938,jacobi,12,220,0.01036300000000523
939,jacobi,12,210,0.010178000000003351
940,jacobi,12,218,0.010449000000001263
941,jacobi,12,209,0.009962999999999056
942,jacobi,12,219,0.010368999999997186
943,jacobi,12,210,0.010307000000004507
944,jacobi,12,213,0.010153999999999996
945,jacobi,12,211,0.010041000000001077
946,jacobi,12,208,0.009837000000004537
947,jacobi,12,211,0.010151000000000465
948,jacobi,12,203,0.00973099999999505
949,jacobi,12,213,0.01012399999999758
950,jacobi,12,221,0.01061899999999838
951,jacobi,12,208,0.009931000000001688
952,jacobi,12,219,0.010395000000002597
953,jacobi,12,209,0.00998400000000288
954,jacobi,12,202,0.009684999999997501
955,jacobi,12,215,0.015529000000000792
956,jacobi,12,211,0.016958999999999946
957,jacobi,12,211,0.010263999999999385
958,jacobi,12,210,0.010275000000000034
959,jacobi,12,206,0.00989699999999516
960,jacobi,12,211,0.010094999999999743
961,jacobi,12,202,0.009663000000003308
962,jacobi,12,221,0.010550000000002058
963,jacobi,12,203,0.013469999999998095
964,jacobi,12,209,0.017798000000006198
965,jacobi,12,210,0.010319999999993001
966,jacobi,12,207,0.011006999999999323
967,jacobi,12,220,0.010815999999998382
968,jacobi,12,206,0.010142999999999347
969,jacobi,12,208,0.010111999999999455
970,jacobi,12,205,0.009953000000002987
971,jacobi,12,199,0.009682999999995445
972,jacobi,12,207,0.010016000000000247
973,jacobi,12,215,0.01068300000000022
974,jacobi,12,215,0.010480000000001155
975,jacobi,12,208,0.014487000000002581
976,jacobi,12,210,0.010488999999999749
977,jacobi,12,212,0.010358000000003642
978,jacobi,12,197,0.009613000000001648
979,jacobi,12,214,0.010513000000003103
980,jacobi,12,198,0.009636000000000422
981,jacobi,12,215,0.010478999999996574
982,jacobi,12,216,0.010495000000005916
983,jacobi,12,210,0.010448000000003788
984,jacobi,12,214,0.019719999999999516
985,jacobi,12,213,0.010452000000000794
986,jacobi,12,207,0.010115999999996461
987,jacobi,12,205,0.010199999999997544
988,jacobi,12,210,0.010022000000006415
989,jacobi,12,215,0.010400000000004184
990,jacobi,12,212,0.010348000000000468
991,jacobi,12,209,0.017629999999996926
992,jacobi,12,210,0.01031699999999347
993,jacobi,12,214,0.010270999999995922
994,jacobi,12,210,0.009938999999995701
995,jacobi,12,207,0.009892999999998153
996,jacobi,12,212,0.010203000000004181
997,jacobi,12,203,0.009676999999996383
998,jacobi,12,205,0.014521000000002005
999,jacobi,12,216,0.01244400000000212
1000,jacobi,13,240,0.011902999999996666
1001,jacobi,13,247,0.012032000000004928
1002,jacobi,13,252,0.012588000000000932
1003,jacobi,13,255,0.01239299999999588
1004,jacobi,13,253,0.012159000000004028
1005,jacobi,13,245,0.012093999999997607
1006,jacobi,13,246,0.011899999999997135
1007,jacobi,13,250,0.012177000000001215
1008,jacobi,13,256,0.012374000000001217
1009,jacobi,13,255,0.012407000000003165
1010,jacobi,13,244,0.01194700000000637
1011,jacobi,13,256,0.012396999999999991
1012,jacobi,13,251,0.019728000000000634
1013,jacobi,13,246,0.015436000000001115
1014,jacobi,13,252,0.022339999999999804
1015,jacobi,13,252,0.015134000000003311
1016,jacobi,13,243,0.011826999999996701
1017,jacobi,13,251,0.012309999999999377
1018,jacobi,13,250,0.012916000000004146
1019,jacobi,13,252,0.012805000000000177
1020,jacobi,13,244,0.012618000000003349
1021,jacobi,13,242,0.012225999999998294
1022,jacobi,13,251,0.01253499999999974
1023,jacobi,13,255,0.01821000000000339
1024,jacobi,13,251,0.015630999999999062
1025,jacobi,13,252,0.013023000000004004
1026,jacobi,13,257,0.01784099999999711
1027,jacobi,13,238,0.01190099999999461
1028,jacobi,13,250,0.012383999999997286
1029,jacobi,13,247,0.01225600000000071
1030,jacobi,13,247,0.012028999999998291
1031,jacobi,13,256,0.012484000000000606
1032,jacobi,13,259,0.012468000000005475
1033,jacobi,13,247,0.011954000000002907
1034,jacobi,13,254,0.012238999999993894
1035,jacobi,13,251,0.012136000000005254
1036,jacobi,13,258,0.01972200000000157
1037,jacobi,13,256,0.012653000000000247
1038,jacobi,13,255,0.012248999999997068
1039,jacobi,13,257,0.012673999999996965
1040,jacobi,13,254,0.012412999999995122
1041,jacobi,13,252,0.017974000000002377
1042,jacobi,13,250,0.012517000000002554
1043,jacobi,13,250,0.012200999999997464
1044,jacobi,13,253,0.012349999999997863
1045,jacobi,13,254,0.012404000000003634
1046,jacobi,13,257,0.012350999999995338
1047,jacobi,13,252,0.012262999999997248
1048,jacobi,13,253,0.012195000000005507
1049,jacobi,13,250,0.012233000000001937
1050,jacobi,13,255,0.012639000000000067
1051,jacobi,13,253,0.012339000000004319
1052,jacobi,13,245,0.012098000000001718
1053,jacobi,13,253,0.012659000000006415
1054,jacobi,13,244,0.011984999999995694
1055,jacobi,13,252,0.01713699999999818
1056,jacobi,13,249,0.02526900000000154
1057,jacobi,13,239,0.012200999999997464
1058,jacobi,13,248,0.012520000000002085
1059,jacobi,13,258,0.013387000000001592
1060,jacobi,13,251,0.012529000000000678
1061,jacobi,13,255,0.02106200000000058
1062,jacobi,13,252,0.01281299999999419
1063,jacobi,13,251,0.019660999999999262
1064,jacobi,13,245,0.012275999999999954
1065,jacobi,13,248,0.013730999999999938
1066,jacobi,13,248,0.0122169999999997
1067,jacobi,13,258,0.012992999999994481
1068,jacobi,13,260,0.012866000000002487
1069,jacobi,13,256,0.012786999999995885
1070,jacobi,13,254,0.012865000000005011
1071,jacobi,13,247,0.01250699999999938
1072,jacobi,13,264,0.013027999999998485
1073,jacobi,13,246,0.0122040000000041
1074,jacobi,13,248,0.0124800000000036
1075,jacobi,13,237,0.0119630000000015
1076,jacobi,13,249,0.012325000000004138
1077,jacobi,13,249,0.013044999999998197
1078,jacobi,13,249,0.012424000000002877
1079,jacobi,13,247,0.012256999999998186
1080,jacobi,13,251,0.012529999999998154
1081,jacobi,13,242,0.012014000000000635
1082,jacobi,13,245,0.012121000000000492
1083,jacobi,13,248,0.01263399999999848
1084,jacobi,13,235,0.016795000000001892
1085,jacobi,13,253,0.014814000000001215
1086,jacobi,13,252,0.026576999999996076
1087,jacobi,13,245,0.01567800000000119
1088,jacobi,13,249,0.012969000000005337
1089,jacobi,13,234,0.011516000000000304
1090,jacobi,13,256,0.012599999999999056
1091,jacobi,13,251,0.01216699999999804
1092,jacobi,13,249,0.012177000000001215
1093,jacobi,13,248,0.012399000000002047
1094,jacobi,13,253,0.012432000000003995
1095,jacobi,13,251,0.012487000000000137
1096,jacobi,13,255,0.012551999999999452
1097,jacobi,13,259,0.012804000000002702
1098,jacobi,13,258,0.012678999999998553
1099,jacobi,13,254,0.012789000000005046
1100,jacobi,14,290,0.014859999999998763
1101,jacobi,14,296,0.015052999999994654
1102,jacobi,14,287,0.014327000000001533
1103,jacobi,14,303,0.020893999999998414
1104,jacobi,14,299,0.015678999999998666
1105,jacobi,14,293,0.014959999999994977
1106,jacobi,14,305,0.015418999999994298
1107,jacobi,14,305,0.015253000000001293
1108,jacobi,14,303,0.015371999999999275
1109,jacobi,14,303,0.01648399999999839
1110,jacobi,14,287,0.029469000000005963
1111,jacobi,14,305,0.015505999999994913
1112,jacobi,14,303,0.014935999999998728
1113,jacobi,14,296,0.015830999999998596
1114,jacobi,14,293,0.01700699999999955
1115,jacobi,14,296,0.015330999999996209
1116,jacobi,14,288,0.014112999999994713
1117,jacobi,14,295,0.014714000000005
1118,jacobi,14,296,0.014440999999997928
1119,jacobi,14,300,0.015693999999996322
1120,jacobi,14,288,0.014189999999999259
1121,jacobi,14,313,0.015671000000004653
1122,jacobi,14,293,0.014591000000002907
1123,jacobi,14,299,0.014820999999997753
1124,jacobi,14,299,0.014578999999997677
1125,jacobi,14,296,0.014580000000002258
1126,jacobi,14,290,0.01415399999999778
1127,jacobi,14,287,0.014387999999996737
1128,jacobi,14,298,0.014556999999996378
1129,jacobi,14,299,0.0151209999999935
1130,jacobi,14,304,0.014925000000005184
1131,jacobi,14,288,0.021791000000000338
1132,jacobi,14,305,0.014969000000000676
1133,jacobi,14,291,0.014551000000004422
1134,jacobi,14,300,0.015093000000000245
1135,jacobi,14,300,0.021937000000001206
1136,jacobi,14,293,0.01628499999999633
1137,jacobi,14,309,0.01596999999999582
1138,jacobi,14,300,0.01505499999999671
1139,jacobi,14,296,0.014843999999996527
1140,jacobi,14,292,0.015037999999996998
1141,jacobi,14,298,0.0191599999999994
1142,jacobi,14,296,0.01599600000000123
1143,jacobi,14,295,0.015028999999998405
1144,jacobi,14,289,0.014569999999999084
1145,jacobi,14,294,0.01487900000000053
1146,jacobi,14,284,0.014211000000003082
1147,jacobi,14,295,0.014907000000000892
1148,jacobi,14,295,0.014707000000001358
1149,jacobi,14,297,0.01495299999999844
1150,jacobi,14,302,0.0224189999999993
1151,jacobi,14,293,0.014555999999998903
1152,jacobi,14,305,0.023443000000000325
1153,jacobi,14,290,0.014352999999999838
1154,jacobi,14,301,0.014748000000004424
1155,jacobi,14,281,0.014189000000001784
1156,jacobi,14,286,0.014333000000000595
1157,jacobi,14,296,0.017191000000003953
1158,jacobi,14,287,0.014030999999995686
1159,jacobi,14,293,0.014679000000000997
1160,jacobi,14,294,0.016832000000000846
1161,jacobi,14,289,0.01428200000000146
1162,jacobi,14,299,0.014516999999997893
1163,jacobi,14,297,0.014568000000004133
1164,jacobi,14,302,0.014608000000002619
1165,jacobi,14,297,0.014893999999998186
1166,jacobi,14,278,0.013826999999999146
1167,jacobi,14,297,0.014685999999997534
1168,jacobi,14,292,0.01574899999999957
1169,jacobi,14,297,0.01722199999999674
1170,jacobi,14,285,0.014361999999998432
1171,jacobi,14,293,0.01439500000000038
1172,jacobi,14,297,0.014465000000001282
1173,jacobi,14,300,0.01481300000000374
1174,jacobi,14,299,0.022082999999994968
1175,jacobi,14,299,0.014912999999999954
1176,jacobi,14,294,0.014511999999996306
1177,jacobi,14,297,0.014880999999995481
1178,jacobi,14,289,0.014228000000002794
1179,jacobi,14,297,0.014603999999998507
1180,jacobi,14,308,0.01518000000000086
